Day,Step,Type,Title,Content,Options,Image,Mission,Question,InputLabel,Encouragement,Category
Start,Step1,question,삶의 가치 선택,안녕하세요, '카마플러스'에 오신 것을 환영합니다. 앞으로 16일 동안 '건강한 수면 습관 만들기' 프로젝트가 진행돼요.,가족의 행복|경제적 안정|활력있는 삶|심리적 안정|건강|사회적 성공과 성취|기타,,당신의 삶에서 가장 중요한 것은 무엇입니까?,,,
Start,Step2,info,수면의 가치,건강한 수면은 풍요로운 삶의 기반이 됩니다. 좋은 수면 습관은 건강한 삶을 영위하고, 가족과의 소중한 시간, 경제적 여유, 활기찬 일상, 정서적 안정, 신체적 건강 등 인생의 다양한 가치를 실현하는 데 큰 도움이 돼요.,,,,,,
Day4,Step1,checkin,마음의 평화,오늘부터는 수면에 도움이 되는 습관을 만들어 보려고 해요.,,,,,,
Day4,Step2,info,걱정과 스트레스,치료 과정에서의 스트레스, 미래에 대한 걱정들이 많을지도 몰라요. 침대에 누우면 그런 걱정과 생각들이 더욱 몰려오기도 하죠. 호흡에 집중해 보세요.,,,,,,
Day4,Step3,mission,호흡에 집중하기,잠자리에서 이런 저런 생각이 들 때, 들숨과 날숨에 주의를 기울여 봅니다.,,"잠자리에 누워서 호흡에 집중하기",,,
Day5,Step1,checkin,카페인,오늘은 좋은 수면 습관 만들기 중 카페인에 대해 알아볼게요.,,,,,,
Day5,Step2,info,카페인 정보,아메리카노 한 잔에 100~150mg 카페인이 포함되어 있고, 절반으로 줄어드는 데 6시간이 걸려요. 커피는 오전에만 마시고, 점심시간 이후로는 피하는 것이 좋아요.,,,,,,
Day5,Step3,mission,점심 이후 커피 끊기,커피, 녹차, 콜라 등 카페인이 함유된 음료의 양과 섭취 시간을 조절해보세요.,,"점심시간 이후로는 커피 마시지 않기",,,
Day6,Step1,checkin,전자기기,오늘은 좋은 수면 습관 만들기 중 전자 기기에 대해 알아볼게요.,,,,,,
Day6,Step2,info,블루라이트,전자 기기의 화면에서 발산되는 블루라이트는 멜라토닌의 생성을 방해해요. 잠자기 1~2시간 전에는 전자 기기 사용을 줄이거나 블루라이트 차단 기능을 사용하세요.,,,,,,
Day6,Step3,mission,저녁 전자기기 줄이기,9시 이후로는 스마트폰이나 TV를 멀리해 보세요.,,"저녁 시간에 TV, 스마트폰 사용 줄이기",,,
Day7,Step1,checkin,규칙적 수면,오늘은 좋은 수면 습관 만들기 중 규칙적인 수면에 대해 알아볼게요.,,,,,,
Day7,Step2,info,생체 시계,우리 뇌에는 생체 시계가 있어요. 취침 시간과 기상 시간이 자주 바뀌면 생체 시계에 혼란을 가져다주고, 피로감은 더 증가해요.,,,,,,
Day7,Step3,mission,매일 같은 시간,가능하면 전날과 취침 시간, 기상 시간을 1시간 이상 차이 나지 않게 해보세요.,,"매일 같은 시간에 자고 일어나기",,,
Day8,Step1,question,1주일 회고,{이름} 님은 하루에 {목표시간}시간 만큼 수면을 취하는 목표를 세웠고 {취침시간}시 에 잠자리에 드는 계획을 세웠어요.,예|아니오,,이러한 계획들이 잘 지켜졌나요?,
Day8,Step2,info,회고 피드백,"예: 계획하신 대로 잠을 푹 주무셨군요! 깊은 수면의 중요성, 수면과 인지기능, 수면과 정신적 건강|아니오: 하루 아침에 습관을 바꾸는 것은 쉽지 않은 일이에요. 작은 변화부터 시작하기, 실패를 받아들이기, 전문가와 상담하기",,,,,,
Day8,Step3,mission,자신의 노력 칭찬하기,지到目前为止 계획을 잘 지켰든 지키지 못했든 간에, 도전하고 실천하고 있다는 것은 수면에 관심을 갖고 관리하려고 노력했다는 뜻입니다.,,"자신의 노력을 칭찬하기",,,
Day9,Step1,checkin,수면 환경,오늘은 좋은 수면 습관 만들기 중 수면 환경에 대해 알아볼게요.,,,,,,
Day9,Step2,info,환경 정보,방의 온도는 20도~24도 사이가 적당합니다. 암막 커튼이나 안대를 사용하고, 편안한 베개와 이불을 사용하세요.,,,,,,
Day9,Step3,mission,수면 환경 바꾸기,오늘 배운 내용을 떠올리며, 잠을 잘 잘 수 있는 환경으로 방을 바꾸어 보세요.,,"수면 환경 바꾸기",,,
Day10,Step1,checkin,음식,오늘은 좋은 수면 습관 만들기 중 음식에 대해 알아볼게요.,,,,,,
Day10,Step2,info,음식 정보,저녁을 많이 먹거나 잠자리에 들기 한두시간 전에 음식을 섭취하면 수면의 질이 나빠질 수 있어요. 밤에 배가 고프다면 견과류나 따뜻한 우유를 추천.,,,,,,
Day10,Step3,mission,밤에 음식 먹지 않기,잠자기 전 야식은 피해 보세요.,,"밤에 음식 먹지 않기",,,
Day11,Step1,checkin,운동,오늘은 좋은 수면 습관 만들기 중 운동에 대해 알아볼게요.,,,,,,
Day11,Step2,info,운동 정보,매일 조금씩이라도 규칙적인 운동을 하는 것은 수면에 큰 도움이 됩니다. 운동은 '자연 신경안정제'라고도 불려요. 취침 직전에 심한 운동은 피하세요.,,,,,,
Day11,Step3,mission,운동 시작하기,'카마 플러스'에 있는 '신체 활동' 코칭을 시작해보세요! 가볍게 산책을 하는 것도 좋아요.,,"운동 시작하기",,,
Day12,Step1,checkin,술,오늘은 좋은 수면 습관 만들기 중 술에 대해 알아볼게요.,,,,,,
Day12,Step2,info,알코올 정보,술을 마시는 것은 암을 더 악화시킬 수도 있고, 수면에도 도움이 되지 않아요. 알코올을 분해하는 과정에서 잠을 계속 깨우는 현상이 발생해요.,,,,,,
Day12,Step3,mission,금주 선언하기,가족이나 가까운 친구들에게 ""나는 자기 전에 술을 마시지 않겠다.""라고 선언해 보세요.,,"금주 선언하기",,,
Day13,Step1,checkin,시계,이제 목표의 80%를 넘었습니다. 오늘은 좋은 수면 습관 만들기 중 시계 보는 습관에 대해 알아볼게요.,,,,,,
Day13,Step2,info,시계 정보,잠자리에서 시간을 자주 확인하는 것은 불면증을 악화시키는 원인이 되기도 합니다. 시계를 보며 불안해지게 되고, 멜라토닌 분비를 방해해요.,,,,,,
Day13,Step3,mission,침실 시계 없애기,침실에 있는 벽시계나 탁상시계를 모두 다른 곳으로 옮겨보세요.,,"침실에서 시계를 없애기",,,
Day14,Step1,checkin,낮잠,이제 3일만 더 하면 도전이 끝납니다. 오늘은 좋은 수면 습관 만들기 중 낮잠에 대해 알아볼게요.,,,,,,
Day14,Step2,info,낮잠 정보,낮잠이 밤에 잠을 자는 데 방해가 된다는 것은 누구나 알고 있는 사실이에요. 오후 4시 이전에 1시간 이내로 짧게 자도록 해요.,,,,,,
Day14,Step3,mission,낮잠 줄이기,낮잠은 가능한 피하고 꼭 필요한 때에만 1시간 이내로 자도록 해요.,,"남잠 줄이기",,,
Day15,Step1,checkin,저녁 운동,이제 하루만 더 힘을 내요! 오늘은 좋은 수면 습관 만들기 중 저녁시간에 하는 운동에 대해 알아볼게요.,,,,,,
Day15,Step2,info,저녁 운동 정보,자기 전 2시간 이내에 하는 격한 운동은 잠을 방해할 수 있어요. 격한 운동은 스트레스 호르몬인 코르티솔의 분비를 증가시켜요.,,,,,,
Day15,Step3,mission,저녁 이완,저녁 시간에 격한 운동이나 활동은 피하고, 정적인 활동을 해보세요.,,"저녁 시간을 이완된 상태로 평화롭게 보내기",,,
Day16,Step1,question,최종 회고,미션에 참여한 기간 동안의 평균 수면 시간은 {평균시간}시간, 평균 수면의 질은 {평균점수}점이었어요.,습관 개선을 위해 최선을 다 했고, 수면 시간도 많이 늘었다|습관 개선을 위해 노력했지만, 생각만큼 수면 시간이 늘지 않았다|충분히 노력하지 못한 것 같다|잘 모르겠다,,지난 2주간 좋은 수면 습관을 만들기위해 노력해 본 결과는 어땠나요?,
Day16,Step2,info,격려 메시지,{이름} 님이 힘든 노력을 기울여 얻은 값진 결과예요. 아직 만족스럽지 못하더라도 걱정하지 마세요. 습관을 만드는 것은 하루아침에 이루어지는 일이 아니니까요.,,,,,,
Day16,Step3,mission,변화 지속 선언,카마 코칭을 통해서 변화된 자신의 수면 습관을 떠올려보세요. 앞으로도 그러한 습관을 유지 하겠다고 가족들에게 알려주세요.,,"변화 지속을 위한 선언하기",,
